abnormal,acl,meniscus
0.9204210526315789,0.8630751964085297,0.7703619909502262
0.9418947368421053,0.8619528619528619,0.7989253393665158
0.9199999999999999,0.8714927048260381,0.8045814479638008
0.9292631578947369,0.9037598204264871,0.8354072398190044
0.9077894736842106,0.9250841750841752,0.8223981900452488
mean_auc
0.9238736842105262,0.8850729517396184,0.8063348416289593
