abnormal,acl,meniscus
0.9296842105263159,0.8487654320987654,0.7548076923076923
0.9183157894736842,0.861391694725028,0.7714932126696833
0.9103157894736842,0.8428731762065096,0.73670814479638
0.9410526315789474,0.8465207631874299,0.745475113122172
0.9178947368421053,0.8521324354657688,0.7655542986425339
mean_auc
0.9234526315789473,0.8503367003367002,0.7548076923076923
