t_abnormal,t_acl,t_meniscus,v_abnormal,v_acl,v_meniscus,t_abnormal,t_acl,t_meniscus
0.2260730398522146,1.1120344165349956,0.8795086684414243,0.2137915096204497,1.2484111552481103,0.8491727509329804,0.2346104543035229,1.881785107900699,0.8845209757486979
0.2040934418868974,1.0728625678580948,0.820920304848557,0.21615339526329683,1.201392510823444,0.8037637398306248,0.20435561129512886,1.7504237783451875,0.8512719246248405
0.18599528707569027,1.0023570901722507,0.7930204115181634,0.18411218233002696,1.1224942254809152,0.7478153395705518,0.18854025246885917,1.5314577579498292,0.8346548708776633
0.17768055130985144,0.9389615979342334,0.770656333016479,0.18891337838444233,1.0262533025403993,0.7229429864514191,0.17349132508970797,1.385340375204881,0.8147914841771126
0.16682630469495857,0.8949856017015677,0.7537678907897356,0.17795082083846592,1.0887563267178768,0.7062813826234995,0.2080999437428545,0.9844969929506381,0.8030001528561115
0.16505499523693482,0.876214710039507,0.755206534078559,0.18085738506674998,0.9433976401929307,0.7048450895642813,0.15869865558731058,1.0772352442145348,0.8078472899893919
0.15415088007555228,0.8105737663376912,0.7388907100230587,0.16911922875584198,0.9464331372781137,0.6982687488857624,0.17338173895453413,1.1616440114875635,0.8027641728520394
0.15548565078572324,0.8035658762122677,0.7203402895711165,0.22310752365985406,0.9382255848793857,0.6864401119208969,0.16355042321762692,1.0920488152652978,0.7904903426766395
0.14947266296588016,0.7623096229920608,0.7037099657613224,0.16859274960161122,0.905605703526366,0.6758074295599904,0.14418175792088733,0.9004097088860968,0.7851922161877155
0.1472469732595761,0.7338299677888575,0.7067711381901023,0.1787298615746673,1.150358239238241,0.7624212000354201,0.23336176996065963,1.6332528332869212,0.8851040198157231
0.14202496910967918,0.7323575301870572,0.6896149488660482,0.16998970594547638,0.9313689140124922,0.6642311816886727,0.2223063994657423,0.8275476926937699,0.8003526016448935
0.1303727121507656,0.6354817127751236,0.6783900643179638,0.16192757217465917,0.8822888715472896,0.7280427493089068,0.1588753583249248,0.9771304455585778,0.8370561751226584
0.12585957410879703,0.6137897851712079,0.6717796859216044,0.15557044415257715,0.9444380192893796,0.6559506478035344,0.17692111652722814,1.10838087896506,0.7763100580622753
0.12356306272081423,0.6234444465809625,0.668252915605507,0.16099434379571678,0.9201716162115995,0.6444951616623232,0.14839199476264184,0.8428924675099552,0.7669019696613153
0.11795658158421932,0.5923409387798964,0.6561215831856944,0.15216680632802632,0.91817242119758,0.6436848497694045,0.18969982727091217,1.010834948780636,0.7748809427022934
0.12060246312157849,0.5893505665770344,0.6290242604136599,0.1757926225130507,0.932691876075964,0.6312030278129783,0.13475021660948794,1.035842960793525,0.7786646409581105
0.12098848622352999,0.5640569921681838,0.6233250374485434,0.1512194321730126,0.9098339941253705,0.6481979031742147,0.1617323342327533,0.9471401631832123,0.7732493614157041
0.12077781307231568,0.554582720197968,0.6221492682806159,0.15337050589101814,0.9060958377786178,0.7016926172428426,0.15350472180556002,0.9212699328238766,0.7919186641772588
0.11839949726827882,0.5779866704581289,0.5902477616724451,0.15704884352386714,0.9078965543118198,0.6363819362018752,0.20773456949088237,0.939425717232128,0.7576447912802299
0.11024069494988803,0.5776122571257627,0.5704621474291569,0.15457592388179164,0.9077901956254402,0.6677880391140625,0.14841890413736109,0.9409431151114405,0.8106300895412762
0.11161520944323963,0.5646927260579458,0.5604354132593206,0.15018165194545616,0.9081315448326347,0.646658406815434,0.16862367923774096,0.9425799540244043,0.7590123434861501
0.11266162714214381,0.566535665575349,0.5468642234975324,0.1504621075591061,0.9085708726362317,0.6451052248280132,0.1652875167397724,0.945746648311615,0.7666077867150307
0.10773408445823253,0.572989092847184,0.5447058246215493,0.14970898509957895,0.9084712077195929,0.6452884700446002,0.1773141441034871,0.9451183816418052,0.762371657975018
0.10342012229020195,0.5842591699014986,0.548960224844812,0.15312746001861333,0.9085567212144358,0.6468471661457313,0.2079821004466794,0.9456042420119047,0.761278270619611
0.10723172296950431,0.562646370179193,0.5456909592555984,0.14881984341743584,0.9086068974791375,0.6472342237088401,0.17644730573689837,0.9459758178641399,0.7603199339161316
0.10658800129058604,0.5732419590498692,0.5396986980592848,0.15224450470536674,0.9085286424651874,0.6475277824195481,0.20574661680681552,0.9456455460128684,0.7600778843586643
0.11004378522166329,0.5686846240052739,0.5433650007718696,0.15057259616311153,0.9085622252814011,0.6476693431871523,0.16036387464797977,0.9457292840816081,0.7598075866078337
0.10639862860967793,0.5634693270466761,0.5454126589733744,0.14910847389649712,0.9085678377114565,0.6478069577679302,0.16982270707000377,0.945695060895135,0.7596017600347599
0.10876875272017655,0.5664612139014742,0.535188635757638,0.14927353770634852,0.9085782463044192,0.6478670772445281,0.16710200505985995,0.9455462771157424,0.7595306895673275
0.10421607154505214,0.5639138183395782,0.5375047106032087,0.14958216589957776,0.9086869413247415,0.6479057753128947,0.16442638607380408,0.9460787763198216,0.7594489173342784
