abnormal,acl,meniscus
0.8412631578947368,0.8656004489337823,0.7765837104072398
0.886736842105263,0.8858024691358025,0.752262443438914
0.9086315789473683,0.8515712682379349,0.7794117647058824
0.8703157894736843,0.8625140291806959,0.794683257918552
0.8631578947368421,0.845959595959596,0.7754524886877828
mean_auc
0.8740210526315788,0.8622895622895623,0.7756787330316741
