abnormal,acl,meniscus
0.815578947368421,0.877104377104377,0.7938348416289593
0.8063157894736843,0.8799102132435466,0.8127828054298643
0.8084210526315789,0.8260381593714927,0.8082579185520362
0.8606315789473684,0.8338945005611672,0.8229638009049773
0.7246315789473684,0.75,0.7675339366515838
mean_auc
0.8031157894736841,0.8333894500561169,0.8010746606334843
