training_loss,validation_loss,test_loss
0.7683856196338887,0.6932711341476019,0.7165693799654643
0.6812716295563541,0.7022395880348915,0.899026358500123
0.6406824314323938,0.6703403466175087,0.7066740222275257
0.6091906551963988,0.6530748375617297,0.7012844454497099
0.6010055842487949,0.6563037552137291,0.7171735793352128
0.5833369643732378,0.6686737414746158,0.6664257910102606
0.5156520862643302,0.6604776132555135,0.6708948357651631
0.4908502109521852,0.6941783172696565,0.6755034893751144
0.44425487395919927,0.6908853043002628,0.7246955637509624
