abnormal,acl,meniscus
0.9498947368421053,0.8998316498316498,0.7768665158371041
0.9267368421052631,0.8843995510662177,0.7861990950226244
0.9616842105263158,0.9172278338945006,0.7910067873303167
0.9486315789473684,0.9298540965207632,0.7799773755656109
0.9381052631578947,0.8843995510662177,0.7777149321266968
mean_auc
0.9450105263157894,0.9031425364758696,0.7823529411764706
