training_loss,validation_loss,test_loss
0.7750771011069285,0.686401636067745,0.8447707710166772
0.6865381969188431,0.6734923442116881,0.7527752959479889
0.6301826892865706,0.6486622850715587,0.7348188817501068
0.5982414953146888,0.6402221934589665,0.7117388155311346
0.5743204842247398,0.6661059752238535,0.6879438125838836
0.5620770360697556,0.7764980037474131,0.966825905504326
0.4732749884766815,0.6987488795137775,0.7253760960884392
0.4422650237308106,0.7221278824340717,0.6892852858174592
0.3865002393846161,0.7067366330183845,0.7171144009257356
