abnormal,acl,meniscus
0.8635789473684211,0.899551066217733,0.8611425339366515
0.872,0.7805836139169473,0.8096719457013575
0.871578947368421,0.8998316498316499,0.8045814479638009
0.8576842105263157,0.872334455667789,0.8461538461538461
0.8458947368421053,0.8717732884399552,0.8427601809954751
mean_auc
0.8621473684210527,0.8648148148148149,0.8328619909502262
