abnormal,acl,meniscus
0.9334736842105262,0.8507295173961841,0.7661199095022625
0.9368421052631579,0.9043209876543211,0.7751696832579186
0.9023157894736842,0.8498877665544332,0.8003393665158371
0.9077894736842106,0.9183501683501684,0.813631221719457
0.9237894736842106,0.8914141414141414,0.7327488687782805
mean_auc
0.920842105263158,0.8829405162738496,0.7776018099547511
