abnormal,acl,meniscus
0.7701052631578947,0.7962962962962962,0.754524886877828
0.7776842105263158,0.7053872053872055,0.748868778280543
0.8206315789473685,0.8602693602693603,0.811368778280543
0.848,0.8310886644219977,0.834841628959276
0.7953684210526316,0.8243546576879911,0.7921380090497737
mean_auc
0.802357894736842,0.8034792368125702,0.7883484162895928
