t_abnormal,t_acl,t_meniscus,v_abnormal,v_acl,v_meniscus,t_abnormal,t_acl,t_meniscus
0.25335756835601897,1.1693717527112601,0.91112964537687,0.23636357463170996,1.090569446308423,0.8397751039108344,0.24597608329107365,2.0089379710455737,0.9202249651153882
0.2328107080317259,1.1227303673142353,0.8488143633029103,0.2172168620688989,1.0598042591483192,0.80110694006481,0.23817974769820768,1.7731065551439922,0.8641952976584435
0.21585893499370318,1.1030819304617105,0.817375465172582,0.2018398899766328,1.0744670240488727,0.780260088696944,0.2346641467884183,2.0897322252392767,0.7956895083189011
0.2027756175612495,1.0784450199422055,0.7835526658568235,0.19292216935087886,0.9962238975330792,0.743327638744253,0.2216294323715071,1.7383599410454431,0.7761074642340342
0.19332570805272553,1.050515775263837,0.7520386072254814,0.1896815519878822,0.9656905782433738,0.7567716048354596,0.2186145512852818,1.6733108721673489,0.7464139444132646
0.18835883432447054,1.021989649771589,0.740669232446997,0.19149132156991852,0.9834548716260268,0.7422165411763486,0.25400426919028785,1.9994566316405933,0.7838144605358441
0.18637075198147718,0.9937578019381097,0.7140850816457739,0.17505005223313924,0.9329030275081112,0.7564010049785133,0.2215064411323207,1.7246186571816604,0.7280674032866955
0.184607118912751,0.9486189683717964,0.7024131351422551,0.17860360798401248,0.8686025952343392,0.7264756382962244,0.20549103019293397,1.6502843221028647,0.7574382492651542
0.16990937922145777,0.9404973928214966,0.6927787213363742,0.20992205758884022,0.9468096440608522,0.7281285541511215,0.20489538048083583,1.986800353229046,0.7180210991452137
0.15982343554646147,0.911164400654029,0.682809831904231,0.1697470419015117,0.8209159628743619,0.7355745208935928,0.23278170474222862,1.5138576058049997,0.6977314891293644
0.15278300408372322,0.875644514337182,0.6243457053005036,0.16866210807090115,0.8419264541790549,0.7160994847000173,0.22998185998779566,1.6909466780722142,0.7048086168244481
0.14931758118614882,0.8371621454134583,0.6119845604392148,0.16752442708769524,0.8125846583758836,0.7406702157670417,0.23758974955611242,1.6313553959131242,0.7622326819226146
0.14518771005236283,0.8182712200765325,0.6046421634717392,0.16526268127161095,0.7819244775228795,0.7211347055514302,0.21567856043451078,1.308478220924735,0.6887225937719147
0.14421012370536296,0.8070852262734444,0.5920728706317929,0.17018958510866025,0.8634916661323699,0.7247336995417037,0.24907093368165079,1.0712306570261716,0.7286080598210295
0.1438518103850342,0.7862693554169573,0.5788575072187634,0.1639582910232423,0.8614673981096892,0.7260416958612942,0.22021752090367955,1.8668950403730074,0.7270799683406949
0.14142110092182045,0.693612620292182,0.5813927585588752,0.16491322665046737,0.8979524872471801,0.7164947155335571,0.21088941957083687,2.061562995612621,0.7031160308979452
0.13714892236558762,0.6867656806912438,0.5854845953347013,0.16268112572591,0.7408514703928897,0.7177645484298731,0.21468336016429626,1.4183339664091668,0.7096802531431119
0.1372649570877702,0.6827568033281549,0.5743797442719208,0.16404337311483944,0.7735029251965801,0.7173524226136176,0.2097710631748972,1.6445390049368143,0.7086444459234674
0.13787587792705333,0.6732517893022273,0.5763442240515312,0.17374847501089957,0.7983915538782567,0.7164475886002842,0.26599327333563755,1.7874915161480507,0.7061576547411581
0.12905298398924317,0.6205992282623738,0.566052775850635,0.162902124177544,0.7497125974468952,0.7167511705012448,0.22017947758237522,1.5796746750672659,0.7071001855656505
0.13063628896428284,0.627006615672788,0.5850274199166591,0.162926436555407,0.7921070503977548,0.7168648945480849,0.22071003032263736,1.778676565364003,0.7074814893615743
0.12868167637820063,0.607340817232575,0.5751896666206288,0.16292911131062188,0.7908984985762992,0.7168872630371984,0.22068511373266422,1.772749080384771,0.7075969129179914
