abnormal,acl,meniscus
0.9507368421052631,0.8785072951739619,0.7675339366515838
0.9364210526315789,0.8838383838383839,0.7819570135746606
0.9444210526315789,0.8714927048260381,0.7700791855203619
0.9498947368421052,0.8745791245791246,0.7805429864253394
0.9456842105263158,0.9001122334455668,0.7726244343891403
mean_auc
0.9454315789473684,0.8817059483726151,0.7745475113122172
