abnormal,acl,meniscus
0.9355789473684211,0.867003367003367,0.790158371040724
0.9212631578947369,0.8759820426487094,0.7140837104072398
0.9322105263157895,0.8518518518518519,0.76329185520362
0.9263157894736842,0.8554994388327721,0.7873303167420814
0.9271578947368421,0.8501683501683501,0.7768665158371041
mean_auc
0.9285052631578947,0.86010101010101,0.7663461538461538
