t_abnormal,t_acl,t_meniscus,v_abnormal,v_acl,v_meniscus,t_abnormal,t_acl,t_meniscus
0.2597291674794613,1.103203407068432,0.8888922270090707,0.23619324657901197,1.160014780749262,0.8571358501119951,0.23847056943923234,1.5429860303799312,0.8787981800734996
0.21468652352645368,1.0155495720363297,0.8309048749506474,0.20018636492962857,1.2666500864830692,0.7936576838250708,0.17636610303695002,1.950201588869095,0.8484643759826819
0.18173705299518306,0.9654861276194585,0.7878577145129706,0.1766334373240701,1.0306835116538327,0.7627049902107863,0.1914404438934677,1.271065291762352,0.8334509489436944
0.17461346296937513,0.9303114951744808,0.768549001973485,0.17173439228033596,1.1006073355674744,0.773154335475601,0.16332250509488708,1.4417121921976408,0.8662042292455833
0.17020578126433233,0.8884786534559937,0.7592351021146221,0.1693146109279138,0.9525427666649354,0.72776907563737,0.1773418582015438,1.0425550647079944,0.847830455377698
0.16488693616013259,0.8803154654734957,0.7430441250975153,0.16581747055814017,1.1723528520195885,0.7313132151565721,0.15689893547193304,1.5258810927470525,0.856511223812898
0.16048007029844605,0.845213664398916,0.7282950676878733,0.16291693611914268,0.9719140364137371,0.7025279498337644,0.16431604702132366,0.9475036686907212,0.8348083143432935
0.1556017351646263,0.7800635654578166,0.7117165397869143,0.16119700713125387,1.0340824168076557,0.7848498313564115,0.15829290426675774,1.2371044114232064,0.9400202535092831
0.1512792323479291,0.7928331620430789,0.7131188616684053,0.16955239918977702,0.9631950111515755,0.7359072991968256,0.22825456125792698,1.0066912402709325,0.848369330726564
0.15119102825782188,0.753997876762157,0.6792185557594078,0.15855929197689964,0.9954326365110093,0.7204203937301593,0.18407132339392168,1.1316331397742032,0.8740988778571288
0.14749355125492097,0.7561122780517403,0.6805372192499648,0.16788745609439695,0.9872071924330914,0.7182417674138483,0.2053854199766647,1.0966761386642854,0.87549291793257
0.1454311714253496,0.7495766304828951,0.6606063673404597,0.1643968167100761,0.9826614577817706,0.6975184428480874,0.1556143749699307,1.079588390638431,0.8533685230339567
0.13374492153211456,0.7469203128619532,0.6562919016037367,0.159299716534092,0.9673607251153583,0.6986524732041676,0.19454777366311948,1.012628462786476,0.8582158197027941
0.13560117818892609,0.7594619917197037,0.6591508620278498,0.15950718513868678,0.9696323367874179,0.6938855117269321,0.20263739302220832,1.0266675488402446,0.855127238171796
0.12510602440983573,0.7534213020606378,0.6654905093322813,0.1568398036839764,0.9706329762671901,0.6952869705855846,0.18486540838154422,1.0330880014846722,0.8597526419907808
0.12847090792099225,0.7490731134878851,0.6508086178764965,0.1563470528267357,0.9710557342103098,0.6978444151778137,0.19400159594685343,1.0353264833490055,0.8611745084325473
0.12323195429822606,0.7385471605786443,0.6517490403710213,0.15916420909665233,0.9718436537458833,0.6947965428760622,0.20730756087602156,1.039248209943374,0.8589945109250645
0.12562680891226116,0.7500919219007535,0.6462820326266563,0.15650525114440308,0.9718702095272267,0.6939325032640348,0.1971104294869292,1.0393217016011476,0.8584136649034917
0.12600856097103447,0.7439151512607273,0.6546650730337189,0.1563468783445073,0.9718335250442007,0.6940243740656734,0.19589803888981502,1.0392389349639415,0.8584790372600158
0.12393264177220756,0.737146195419858,0.6504348764459775,0.15681830081953235,0.9717715271806295,0.6938753519701747,0.2002314855417353,1.0391473257293304,0.8584952671391268
0.12414704684191248,0.7404237434317449,0.6539004822508885,0.15656442238536636,0.9717298374239323,0.6938335527624704,0.19919706200962536,1.0390172774593036,0.8584916467778385
0.12449713285481008,0.7482443350095269,0.6486934101027725,0.15592041989673544,0.9718273630843753,0.6937892709290032,0.19576105816546865,1.0393672006825605,0.8584519282914698
0.12144937894480895,0.7493832324326566,0.6468388224927197,0.15649135104178108,0.9717973671128265,0.6937779109034918,0.19996576302122168,1.0393346071243286,0.8584780916882058
0.12114918058123456,0.7479557156958411,0.6388617473926428,0.15649283676141917,0.9717949963776411,0.6937580347324894,0.19972593369081248,1.0393962748348713,0.8584844527455667
0.12374147590495678,0.741446582814761,0.6466536473532298,0.1564123481251938,0.9718391991558328,0.6937756692677473,0.1994543365459928,1.039430072158575,0.858501671999693
0.12614288100682475,0.7477473063575747,0.6399063374682338,0.1563539716011517,0.9718323357205475,0.6937570173655991,0.19924667435079754,1.039398378133774,0.8585191113563876
0.12534400467820808,0.7412508657218608,0.6454928477121665,0.15632346453517573,0.9719106733007769,0.6937641093293122,0.19908977155973845,1.0397676754742862,0.8584844701302549
0.12622981633396307,0.7492873367762803,0.6438395458858757,0.1562887090652361,0.9719066308662955,0.693754939312956,0.19889432461253212,1.0396761972457171,0.8585069666616618
0.12242803781313809,0.748718145270461,0.6521160468063524,0.1562761821588594,0.9719559382152768,0.6937515911011569,0.19885196900686425,1.039960063373049,0.8585145328193903
0.12332457459558253,0.7579262784097047,0.6406911388204425,0.1562624318089668,0.9719113030396731,0.6937365097414075,0.1987855726389777,1.0398849114775657,0.8585332750032345
0.1254911092202135,0.7522841232902973,0.6433570878332959,0.15623280573989146,0.971901618603584,0.6937492265637997,0.19865221959407792,1.0398026840140422,0.8585557283212741
0.12078490046640952,0.7487908130165486,0.652258707869765,0.1562690323894015,0.9718745521607652,0.6937214231728452,0.1989222741524524,1.0395766649395228,0.8585288767392437
0.12193356519113942,0.745311877517178,0.6386458966633783,0.156262679368853,0.9717945412328813,0.6937360562450063,0.1988741124381098,1.0392520125955342,0.8585586590692401
0.1258918251411015,0.7486023136076674,0.646691072419022,0.1562475919761114,0.9717533473024326,0.6937480835919887,0.19883562464116647,1.0390617781629166,0.8585543594943981
0.12634466787184329,0.7456575678249376,0.636631501475926,0.1562250243561431,0.9717863121655135,0.6937272082519742,0.19871209294639508,1.0392148693402607,0.8585499391580621
0.1228806867884889,0.7428194766254288,0.6468032889101094,0.1562116884517502,0.971765520957719,0.6936957775491529,0.19865560639361016,1.0391397544493277,0.8585601252814133
0.12371575549391751,0.7441011942527463,0.6497541228556527,0.15617641945077473,0.9717151345932378,0.6937011787585453,0.198445355465689,1.0389224981268248,0.8585800897330046
0.12178851463321518,0.7481049530916904,0.6440008303101084,0.1561673749101748,0.971899621650181,0.6937094494964169,0.19835293345846974,1.039548800388972,0.8585706823505461
0.12212038213474605,0.7421008112420023,0.6515301347553598,0.15616668507946652,0.9718550851123523,0.6937043992555247,0.19841384332260834,1.0395824915419023,0.8586044906017681
0.12194070465551526,0.744215089308543,0.6321681678558873,0.15617382318279563,0.9719106311027983,0.6937070163214101,0.19850560826926084,1.0397679802030324,0.8585816448554396
0.1205168875576258,0.7472391794971397,0.6495006564444146,0.1561891824525752,0.9719067743394227,0.6936911626067837,0.19859382695176464,1.0397718109190464,0.858606232640644
0.12395266992220526,0.7400446123056179,0.643994972612544,0.15616655477878444,0.971969146512251,0.6936896378092007,0.198442162656526,1.0399998103578885,0.8586074745592972
0.12328983356508663,0.735997754701339,0.6490314206668892,0.15619365917557368,0.9719922755539945,0.6936963067381783,0.19857783031438886,1.040137049679955,0.8586169642706712
0.12172209904256467,0.7459977279062819,0.6426541870377497,0.15616996195533034,0.9719647408454819,0.6936617351870621,0.1984894889916177,1.0401064158727726,0.858589717745781
0.122625509298814,0.7411696770747679,0.6334029134544256,0.1561867845801284,0.9719645186467508,0.6936803211548687,0.19857220041291537,1.0400534633547067,0.858629981148988
0.12385936239275198,0.7479894512819242,0.6409460948532926,0.1561905872767,0.9719030609173057,0.6936778201334244,0.19861836590716847,1.0398581029226384,0.8586500652134419
0.12412869995963437,0.7501323156025821,0.6474245800348246,0.15617490689495817,0.971849185307469,0.6936751875729688,0.19852314262764897,1.0395886496951183,0.858630842436105
0.11867878677809791,0.7520590094865951,0.6442584633761275,0.1561805031059384,0.9717833200650933,0.6936902720975665,0.19852312171569791,1.0393739483008781,0.8586639584352572
0.12359121334749332,0.7506661296253447,0.6469438973632929,0.15614805519346464,0.971791751419021,0.6936938322882736,0.19833014631973736,1.0393855266273022,0.8586482114469012
